"","loc","name","E.loc","Eh.loc","lnc.loc","Topt","Tmax"
"1","Pan - Ber","2.5%",-0.208187005226946,-1.43425129693525,0.0561927482213007,-0.284759861902729,-1.68572905727945
"2","Pan - Ber","50%",0.0644459216971234,-0.186850018539955,0.168592883510573,0.925595579106044,0.250850485521283
"3","Pan - Ber","97.5%",0.369035636652239,0.883939522933332,0.268671809337877,2.26921565606424,2.33695382441735
