Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
34854,1/10/2017 12:29,0.336,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.442,_mol/L,23.707,¡C,1016,hPa,Humid,37,0,0,21.613,157579,327086.43,34.3,55,#N/A
34855,1/10/2017 12:29,0.352,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.65,_mol/L,23.672,¡C,1016,hPa,Humid,37,0,0,21.613,157566,327070.2,34.3,55,#N/A
34856,1/10/2017 12:29,0.369,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.602,_mol/L,23.686,¡C,1016,hPa,Humid,37,0,0,21.611,157657,327065.04,34.3,55,#N/A
34857,1/10/2017 12:29,0.386,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.555,_mol/L,23.682,¡C,1016,hPa,Humid,37,0,0,21.615,157602,327079.5,34.3,55,#N/A
34858,1/10/2017 12:29,0.403,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.569,_mol/L,23.683,¡C,1016,hPa,Humid,37,0,0,21.614,157495,327063.33,34.3,55,#N/A
34859,1/10/2017 12:29,0.42,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.644,_mol/L,23.673,¡C,1016,hPa,Humid,37,0,0,21.613,157435,327069.4,34.3,55,#N/A
34860,1/10/2017 12:29,0.435,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.509,_mol/L,23.693,¡C,1016,hPa,Humid,37,0,0,21.614,157495,327068.16,34.3,55,#N/A
34861,1/10/2017 12:29,0.452,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.594,_mol/L,23.681,¡C,1016,hPa,Humid,37,0,0,21.613,157481,327062.84,34.3,55,#N/A
34862,1/10/2017 12:29,0.469,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.727,_mol/L,23.665,¡C,1016,hPa,Humid,37,0,0,21.611,157459,327063.8,34.3,55,#N/A
34863,1/10/2017 12:29,0.486,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.723,_mol/L,23.663,¡C,1016,hPa,Humid,37,0,0,21.612,157421,327063.32,34.3,55,#N/A
34864,1/10/2017 12:29,0.503,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.59,_mol/L,23.682,¡C,1016,hPa,Humid,37,0,0,21.613,157404,327052.31,34.3,55,#N/A
34865,1/10/2017 12:29,0.519,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.484,_mol/L,23.694,¡C,1016,hPa,Humid,37,0,0,21.615,157397,327048.91,34.3,55,#N/A
34866,1/10/2017 12:29,0.536,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.515,_mol/L,23.701,¡C,1016,hPa,Humid,37,0,0,21.611,157415,327049.29,34.3,55,#N/A
34867,1/10/2017 12:29,0.552,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.63,_mol/L,23.681,¡C,1016,hPa,Humid,37,0,0,21.611,157405,327039.4,34.3,55,#N/A
34868,1/10/2017 12:29,0.569,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.471,_mol/L,23.705,¡C,1016,hPa,Humid,37,0,0,21.612,157395,327048.95,34.3,55,#N/A
34869,1/10/2017 12:29,0.586,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.382,_mol/L,23.717,¡C,1016,hPa,Humid,37,0,0,21.613,157397,327040.42,34.3,55,#N/A
34870,1/10/2017 12:29,0.603,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.581,_mol/L,23.693,¡C,1016,hPa,Humid,37,0,0,21.61,157407,327047.56,34.3,55,#N/A
34871,1/10/2017 12:29,0.619,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.637,_mol/L,23.68,¡C,1016,hPa,Humid,37,0,0,21.611,157423,327027.04,34.3,55,#N/A
34872,1/10/2017 12:29,0.636,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.506,_mol/L,23.699,¡C,1016,hPa,Humid,37,0,0,21.612,157405,327029.11,34.3,55,#N/A
34873,1/10/2017 12:29,0.652,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.525,_mol/L,23.702,¡C,1016,hPa,Humid,37,0,0,21.61,157353,327041.8,34.3,55,#N/A
34874,1/10/2017 12:29,0.669,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.51,_mol/L,23.698,¡C,1016,hPa,Humid,37,0,0,21.612,157403,327036.09,34.3,55,#N/A
34875,1/10/2017 12:29,0.686,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.571,_mol/L,23.697,¡C,1016,hPa,Humid,37,0,0,21.609,157384,327017.15,34.3,55,#N/A
34876,1/10/2017 12:29,0.703,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.686,_mol/L,23.678,¡C,1016,hPa,Humid,37,0,0,21.609,157387,327027.94,34.3,55,#N/A
34877,1/10/2017 12:29,0.719,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.635,_mol/L,23.687,¡C,1016,hPa,Humid,37,0,0,21.609,157367,327013.49,34.3,55,#N/A
34878,1/10/2017 12:29,0.736,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.588,_mol/L,23.692,¡C,1016,hPa,Humid,37,0,0,21.61,157374,327015.91,34.3,55,#N/A
34879,1/10/2017 12:29,0.753,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.538,_mol/L,23.703,¡C,1016,hPa,Humid,37,0,0,21.609,157371,326998.94,34.3,55,#N/A
34881,1/10/2017 12:29,0.769,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.545,_mol/L,23.699,¡C,1016,hPa,Humid,37,0,0,21.61,157364,327006.18,34.3,55,#N/A
34883,1/10/2017 12:29,0.786,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.608,_mol/L,23.688,¡C,1016,hPa,Humid,37,0,0,21.61,157337,327018.86,34.3,55,#N/A
34885,1/10/2017 12:29,0.802,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.52,_mol/L,23.703,¡C,1016,hPa,Humid,37,0,0,21.61,157336,327015.81,34.3,55,#N/A
34887,1/10/2017 12:30,0.819,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.578,_mol/L,23.693,¡C,1016,hPa,Humid,37,0,0,21.61,157341,327019.17,34.3,55,#N/A
34888,1/10/2017 12:30,0.836,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.591,_mol/L,23.694,¡C,1016,hPa,Humid,37,0,0,21.609,157328,327007.35,34.3,55,#N/A
34891,1/10/2017 12:30,0.853,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.703,_mol/L,23.691,¡C,1016,hPa,Humid,37,0,0,21.604,157328,327000.4,34.3,55,#N/A
34893,1/10/2017 12:30,0.869,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.678,_mol/L,23.686,¡C,1016,hPa,Humid,37,0,0,21.607,157304,327008.2,34.3,55,#N/A
34895,1/10/2017 12:30,0.886,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.62,_mol/L,23.698,¡C,1016,hPa,Humid,37,0,0,21.606,157310,326996.4,34.3,55,#N/A
34897,1/10/2017 12:30,0.902,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.654,_mol/L,23.69,¡C,1016,hPa,Humid,37,0,0,21.607,157313,326992.98,34.3,55,#N/A
34899,1/10/2017 12:30,0.919,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.598,_mol/L,23.702,¡C,1016,hPa,Humid,37,0,0,21.606,157303,327005.48,34.3,55,#N/A
34901,1/10/2017 12:30,0.936,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.638,_mol/L,23.692,¡C,1016,hPa,Humid,37,0,0,21.607,157300,326998.78,34.3,55,#N/A
34903,1/10/2017 12:30,0.953,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.704,_mol/L,23.693,¡C,1016,hPa,Humid,37,0,0,21.603,157277,326997.24,34.3,55,#N/A
34905,1/10/2017 12:30,0.969,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.786,_mol/L,23.677,¡C,1016,hPa,Humid,37,0,0,21.604,157287,326992.52,34.3,55,#N/A
34907,1/10/2017 12:30,0.986,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.689,_mol/L,23.705,¡C,1016,hPa,Humid,37,0,0,21.6,157313,326992.63,34.3,55,#N/A
34909,1/10/2017 12:30,1.002,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.796,_mol/L,23.681,¡C,1016,hPa,Humid,37,0,0,21.602,157178,326992.8,34.3,55,#N/A
34910,1/10/2017 12:30,1.019,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.64,_mol/L,23.716,¡C,1016,hPa,Humid,37,0,0,21.599,157175,326984.26,34.3,55,#N/A
34912,1/10/2017 12:30,1.036,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.708,_mol/L,23.708,¡C,1016,hPa,Humid,37,0,0,21.598,157303,326986.83,34.3,55,#N/A
34914,1/10/2017 12:30,1.053,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.808,_mol/L,23.685,¡C,1016,hPa,Humid,37,0,0,21.6,157386,326990.07,34.3,55,#N/A
34917,1/10/2017 12:30,1.069,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.755,_mol/L,23.697,¡C,1016,hPa,Humid,37,0,0,21.599,157354,326989.28,34.3,55,#N/A
34919,1/10/2017 12:30,1.086,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.7,_mol/L,23.703,¡C,1016,hPa,Humid,37,0,0,21.6,157346,326986.92,34.3,55,#N/A
34920,1/10/2017 12:30,1.102,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.787,_mol/L,23.686,¡C,1016,hPa,Humid,37,0,0,21.601,157349,326977.59,34.3,55,#N/A
34922,1/10/2017 12:30,1.119,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.946,_mol/L,23.672,¡C,1016,hPa,Humid,37,0,0,21.597,157338,326980.65,34.3,55,#N/A
34925,1/10/2017 12:30,1.136,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.813,_mol/L,23.694,¡C,1016,hPa,Humid,37,0,0,21.597,157346,326980.2,34.3,55,#N/A
34926,1/10/2017 12:30,1.153,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.762,_mol/L,23.699,¡C,1016,hPa,Humid,37,0,0,21.598,157342,326978.3,34.3,55,#N/A
34929,1/10/2017 12:30,1.169,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.829,_mol/L,23.691,¡C,1016,hPa,Humid,37,0,0,21.597,157335,326975.73,34.3,55,#N/A
34931,1/10/2017 12:30,1.186,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.711,_mol/L,23.699,¡C,1016,hPa,Humid,37,0,0,21.601,157327,326979.71,34.3,55,#N/A
34933,1/10/2017 12:30,1.202,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.704,_mol/L,23.706,¡C,1016,hPa,Humid,37,0,0,21.599,157319,326961.65,34.3,55,#N/A
34935,1/10/2017 12:30,1.219,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.712,_mol/L,23.701,¡C,1016,hPa,Humid,37,0,0,21.6,157322,326982.28,34.3,55,#N/A
34937,1/10/2017 12:30,1.236,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.689,_mol/L,23.717,¡C,1016,hPa,Humid,37,0,0,21.596,157319,326986.11,34.3,55,#N/A
34938,1/10/2017 12:30,1.253,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.709,_mol/L,23.714,¡C,1016,hPa,Humid,37,0,0,21.596,157309,326972.94,34.3,55,#N/A
34941,1/10/2017 12:30,1.269,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.684,_mol/L,23.718,¡C,1016,hPa,Humid,37,0,0,21.596,157298,326973.93,34.3,55,#N/A
34943,1/10/2017 12:30,1.286,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.759,_mol/L,23.703,¡C,1016,hPa,Humid,37,0,0,21.597,157282,326965.69,34.3,55,#N/A
34944,1/10/2017 12:30,1.302,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.754,_mol/L,23.709,¡C,1016,hPa,Humid,37,0,0,21.595,157280,326963.44,34.3,55,#N/A
34946,1/10/2017 12:30,1.319,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.863,_mol/L,23.695,¡C,1016,hPa,Humid,37,0,0,21.594,157289,326955.58,34.3,55,#N/A
34949,1/10/2017 12:30,1.336,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.728,_mol/L,23.723,¡C,1016,hPa,Humid,37,0,0,21.592,157283,326953.26,34.3,55,#N/A
34950,1/10/2017 12:30,1.353,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.937,_mol/L,23.688,¡C,1016,hPa,Humid,37,0,0,21.592,157296,326972.35,34.3,55,#N/A
34953,1/10/2017 12:30,1.37,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.865,_mol/L,23.7,¡C,1016,hPa,Humid,37,0,0,21.592,157276,326950.3,34.3,55,#N/A
34955,1/10/2017 12:30,1.386,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.803,_mol/L,23.714,¡C,1016,hPa,Humid,37,0,0,21.591,157264,326949.88,34.3,55,#N/A
34957,1/10/2017 12:30,1.402,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.745,_mol/L,23.717,¡C,1016,hPa,Humid,37,0,0,21.593,157275,326939.06,34.3,55,#N/A
34959,1/10/2017 12:30,1.419,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.792,_mol/L,23.715,¡C,1016,hPa,Humid,37,0,0,21.591,157259,326943.42,34.3,55,#N/A
34961,1/10/2017 12:30,1.436,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.824,_mol/L,23.704,¡C,1016,hPa,Humid,37,0,0,21.593,157259,326933.84,34.3,55,#N/A
34963,1/10/2017 12:30,1.453,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.799,_mol/L,23.714,¡C,1016,hPa,Humid,37,0,0,21.591,157249,326948.2,34.3,55,#N/A
34965,1/10/2017 12:30,1.47,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.754,_mol/L,23.722,¡C,1016,hPa,Humid,37,0,0,21.591,157241,326940.78,34.3,55,#N/A
34966,1/10/2017 12:30,1.486,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.745,_mol/L,23.714,¡C,1016,hPa,Humid,37,0,0,21.594,157237,326933.71,34.3,55,#N/A
34969,1/10/2017 12:30,1.502,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.829,_mol/L,23.709,¡C,1016,hPa,Humid,37,0,0,21.591,157232,326935.75,34.3,55,#N/A
34971,1/10/2017 12:30,1.519,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.793,_mol/L,23.718,¡C,1016,hPa,Humid,37,0,0,21.59,157209,326925.46,34.3,55,#N/A
34973,1/10/2017 12:30,1.536,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.884,_mol/L,23.703,¡C,1016,hPa,Humid,37,0,0,21.59,157218,326930.25,34.3,55,#N/A
34975,1/10/2017 12:30,1.553,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.905,_mol/L,23.706,¡C,1016,hPa,Humid,37,0,0,21.588,157204,326921.53,34.3,55,#N/A
34977,1/10/2017 12:30,1.569,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.9,_mol/L,23.71,¡C,1016,hPa,Humid,37,0,0,21.587,157196,326912.87,34.3,55,#N/A
34979,1/10/2017 12:30,1.586,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.905,_mol/L,23.709,¡C,1016,hPa,Humid,37,0,0,21.587,157198,326925.35,34.3,55,#N/A
34981,1/10/2017 12:30,1.602,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.842,_mol/L,23.716,¡C,1016,hPa,Humid,37,0,0,21.588,157195,326917.59,34.3,55,#N/A
34983,1/10/2017 12:30,1.619,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.863,_mol/L,23.71,¡C,1016,hPa,Humid,37,0,0,21.589,157178,326918.59,34.3,55,#N/A
34985,1/10/2017 12:30,1.636,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.878,_mol/L,23.716,¡C,1016,hPa,Humid,37,0,0,21.586,157178,326913.45,34.3,55,#N/A
34987,1/10/2017 12:30,1.653,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.844,_mol/L,23.71,¡C,1016,hPa,Humid,37,0,0,21.59,157180,326928.05,34.3,55,#N/A
34989,1/10/2017 12:30,1.669,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.969,_mol/L,23.701,¡C,1016,hPa,Humid,37,0,0,21.586,157177,326918.99,34.3,55,#N/A
34991,1/10/2017 12:30,1.686,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.88,_mol/L,23.719,¡C,1016,hPa,Humid,37,0,0,21.585,157189,326930.47,34.3,55,#N/A
34992,1/10/2017 12:30,1.702,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.868,_mol/L,23.715,¡C,1016,hPa,Humid,37,0,0,21.587,157171,326917.41,34.3,55,#N/A
34994,1/10/2017 12:30,1.719,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.806,_mol/L,23.719,¡C,1016,hPa,Humid,37,0,0,21.589,157253,326919.61,34.3,55,#N/A
34996,1/10/2017 12:30,1.736,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.922,_mol/L,23.703,¡C,1016,hPa,Humid,37,0,0,21.588,157303,326915.23,34.3,55,#N/A
34998,1/10/2017 12:30,1.752,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.17,_mol/L,23.674,¡C,1016,hPa,Humid,37,0,0,21.584,157207,326921.24,34.3,55,#N/A
35001,1/10/2017 12:30,1.769,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.04,_mol/L,23.696,¡C,1016,hPa,Humid,37,0,0,21.584,157223,326912.72,34.3,55,#N/A
35003,1/10/2017 12:30,1.786,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.027,_mol/L,23.698,¡C,1016,hPa,Humid,37,0,0,21.584,157166,326913.6,34.3,55,#N/A
35005,1/10/2017 12:30,1.802,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.916,_mol/L,23.716,¡C,1016,hPa,Humid,37,0,0,21.584,157153,326907.24,34.3,55,#N/A
35007,1/10/2017 12:31,1.819,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.953,_mol/L,23.716,¡C,1016,hPa,Humid,37,0,0,21.582,157134,326916.45,34.3,55,#N/A
35009,1/10/2017 12:31,1.836,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.972,_mol/L,23.713,¡C,1016,hPa,Humid,37,0,0,21.582,157133,326908.91,34.3,55,#N/A
35011,1/10/2017 12:31,1.853,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.911,_mol/L,23.714,¡C,1016,hPa,Humid,37,0,0,21.585,157124,326906.39,34.3,55,#N/A
35013,1/10/2017 12:31,1.869,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.962,_mol/L,23.721,¡C,1016,hPa,Humid,37,0,0,21.58,157131,326892.55,34.3,55,#N/A
35017,1/10/2017 12:31,1.886,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.925,_mol/L,23.73,¡C,1016,hPa,Humid,37,0,0,21.579,157119,326904.47,34.3,55,#N/A
35020,1/10/2017 12:31,1.902,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.081,_mol/L,23.704,¡C,1016,hPa,Humid,37,0,0,21.579,157125,326904.08,34.3,55,#N/A
35023,1/10/2017 12:31,1.919,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.059,_mol/L,23.705,¡C,1016,hPa,Humid,37,0,0,21.58,157120,326893.77,34.3,55,#N/A
35026,1/10/2017 12:31,1.936,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.055,_mol/L,23.702,¡C,1016,hPa,Humid,37,0,0,21.581,157103,326893.8,34.3,55,#N/A
35028,1/10/2017 12:31,1.952,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.031,_mol/L,23.709,¡C,1016,hPa,Humid,37,0,0,21.58,157107,326901.14,34.3,55,#N/A
35032,1/10/2017 12:31,1.969,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.024,_mol/L,23.719,¡C,1016,hPa,Humid,37,0,0,21.577,157095,326898.05,34.3,55,#N/A
35036,1/10/2017 12:31,1.986,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.061,_mol/L,23.716,¡C,1016,hPa,Humid,37,0,0,21.576,157084,326904.56,34.3,55,#N/A
35039,1/10/2017 12:31,2.003,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.996,_mol/L,23.724,¡C,1016,hPa,Humid,37,0,0,21.577,157080,326894.62,34.3,55,#N/A
35045,1/10/2017 12:31,2.019,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.972,_mol/L,23.728,¡C,1016,hPa,Humid,37,0,0,21.577,157075,326902.38,34.3,55,#N/A
35049,1/10/2017 12:31,2.036,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.13,_mol/L,23.708,¡C,1016,hPa,Humid,37,0,0,21.575,157068,326897.23,34.3,55,#N/A
35051,1/10/2017 12:31,2.052,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.114,_mol/L,23.714,¡C,1016,hPa,Humid,37,0,0,21.574,157066,326885.21,34.3,55,#N/A
35054,1/10/2017 12:31,2.069,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.125,_mol/L,23.718,¡C,1016,hPa,Humid,37,0,0,21.572,157048,326884.72,34.3,55,#N/A
35059,1/10/2017 12:31,2.086,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.251,_mol/L,23.703,¡C,1016,hPa,Humid,37,0,0,21.57,157027,326883.6,34.3,55,#N/A
35063,1/10/2017 12:31,2.103,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.09,_mol/L,23.715,¡C,1016,hPa,Humid,37,0,0,21.575,157038,326893.66,34.3,55,#N/A
35067,1/10/2017 12:31,2.119,Oxy11 (PSt7-10),30/9/17 18:06:12,default,206.94,_mol/L,23.739,¡C,1016,hPa,Humid,37,0,0,21.575,157036,326891.3,34.3,55,#N/A
35072,1/10/2017 12:31,2.136,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.224,_mol/L,23.708,¡C,1016,hPa,Humid,37,0,0,21.57,157029,326886.85,34.3,55,#N/A
35074,1/10/2017 12:31,2.152,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.167,_mol/L,23.726,¡C,1016,hPa,Humid,37,0,0,21.567,157011,326879.03,34.3,55,#N/A
35078,1/10/2017 12:31,2.169,Oxy11 (PSt7-10),30/9/17 18:06:12,default,207.039,_mol/L,23.732,¡C,1016,hPa,Humid,37,0,0,21.572,157021,326883.53,34.3,55,#N/A
