Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Phase [¡],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
66059,1/10/2017 16:14,0.248,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.099,_mol/L,25.456,¡C,1014,hPa,Humid,37,0,0,19.479,10940,331973.45,30.87,95,#N/A
66063,1/10/2017 16:14,0.265,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.204,_mol/L,25.458,¡C,1014,hPa,Humid,37,0,0,19.47,10934,331967.05,30.87,95,#N/A
66067,1/10/2017 16:14,0.282,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.678,_mol/L,25.458,¡C,1014,hPa,Humid,37,0,0,19.508,10932,331981.63,30.87,95,#N/A
66072,1/10/2017 16:14,0.299,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.622,_mol/L,25.433,¡C,1014,hPa,Humid,37,0,0,19.463,10926,331974.18,30.87,95,#N/A
66078,1/10/2017 16:14,0.315,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.338,_mol/L,25.442,¡C,1014,hPa,Humid,37,0,0,19.475,10935,331983.23,30.87,95,#N/A
66079,1/10/2017 16:14,0.331,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.738,_mol/L,25.458,¡C,1014,hPa,Humid,37,0,0,19.504,10924,331956.41,30.87,95,#N/A
66083,1/10/2017 16:14,0.348,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.799,_mol/L,25.441,¡C,1014,hPa,Humid,37,0,0,19.515,11187,331963.42,30.87,95,#N/A
66088,1/10/2017 16:14,0.365,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.803,_mol/L,25.455,¡C,1014,hPa,Humid,37,0,0,19.502,10922,331966.87,30.87,95,#N/A
66093,1/10/2017 16:14,0.382,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.071,_mol/L,25.442,¡C,1014,hPa,Humid,37,0,0,19.494,10930,331961.37,30.87,95,#N/A
66098,1/10/2017 16:14,0.399,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.991,_mol/L,25.456,¡C,1014,hPa,Humid,37,0,0,19.487,10926,331965.22,30.87,95,#N/A
66102,1/10/2017 16:14,0.415,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.288,_mol/L,25.456,¡C,1014,hPa,Humid,37,0,0,19.466,10930,331956.36,30.87,95,#N/A
66103,1/10/2017 16:14,0.431,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.632,_mol/L,25.457,¡C,1014,hPa,Humid,37,0,0,19.512,10924,331945.08,30.87,95,#N/A
66108,1/10/2017 16:14,0.448,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.011,_mol/L,25.457,¡C,1014,hPa,Humid,37,0,0,19.485,10919,331944.8,30.87,95,#N/A
66114,1/10/2017 16:14,0.465,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.197,_mol/L,25.461,¡C,1014,hPa,Humid,37,0,0,19.467,10920,331953.36,30.87,95,#N/A
66118,1/10/2017 16:14,0.482,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.23,_mol/L,25.459,¡C,1014,hPa,Humid,37,0,0,19.467,10928,331950.67,30.87,95,#N/A
66122,1/10/2017 16:14,0.499,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.258,_mol/L,25.457,¡C,1014,hPa,Humid,37,0,0,19.467,10917,331946.86,30.87,95,#N/A
66126,1/10/2017 16:14,0.515,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.356,_mol/L,25.457,¡C,1014,hPa,Humid,37,0,0,19.46,10914,331941.6,30.87,95,#N/A
66127,1/10/2017 16:14,0.531,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.191,_mol/L,25.454,¡C,1014,hPa,Humid,37,0,0,19.474,10915,331934.03,30.87,95,#N/A
66132,1/10/2017 16:14,0.548,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,149.531,_mol/L,25.451,¡C,1014,hPa,Humid,37,0,0,19.598,11524,331921.92,30.87,95,#N/A
66138,1/10/2017 16:14,0.565,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.57,_mol/L,25.457,¡C,1014,hPa,Humid,37,0,0,19.517,11140,331929.62,30.87,95,#N/A
66142,1/10/2017 16:14,0.582,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.677,_mol/L,25.452,¡C,1014,hPa,Humid,37,0,0,19.514,11081,331910.87,30.87,95,#N/A
66146,1/10/2017 16:14,0.599,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.821,_mol/L,25.45,¡C,1014,hPa,Humid,37,0,0,19.505,11087,331929.68,30.87,95,#N/A
66147,1/10/2017 16:14,0.615,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.921,_mol/L,25.452,¡C,1014,hPa,Humid,37,0,0,19.496,11087,331909.25,30.87,95,#N/A
66152,1/10/2017 16:14,0.632,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.396,_mol/L,25.476,¡C,1014,hPa,Humid,37,0,0,19.512,11088,331922.04,30.87,95,#N/A
66156,1/10/2017 16:14,0.648,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.631,_mol/L,25.456,¡C,1014,hPa,Humid,37,0,0,19.513,11082,331913.62,30.87,95,#N/A
66161,1/10/2017 16:14,0.665,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.644,_mol/L,25.463,¡C,1014,hPa,Humid,37,0,0,19.506,11089,331914.39,30.87,95,#N/A
66164,1/10/2017 16:14,0.682,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.356,_mol/L,25.461,¡C,1014,hPa,Humid,37,0,0,19.529,11077,331917.57,30.87,95,#N/A
66167,1/10/2017 16:14,0.699,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.677,_mol/L,25.458,¡C,1014,hPa,Humid,37,0,0,19.508,11074,331923.09,30.87,95,#N/A
66172,1/10/2017 16:14,0.715,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.888,_mol/L,25.45,¡C,1014,hPa,Humid,37,0,0,19.5,11080,331919.47,30.87,95,#N/A
66177,1/10/2017 16:14,0.732,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.582,_mol/L,25.468,¡C,1014,hPa,Humid,37,0,0,19.506,11082,331929.02,30.87,95,#N/A
66179,1/10/2017 16:14,0.748,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.485,_mol/L,25.47,¡C,1014,hPa,Humid,37,0,0,19.511,11077,331920.79,30.87,95,#N/A
66183,1/10/2017 16:14,0.765,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.584,_mol/L,25.457,¡C,1014,hPa,Humid,37,0,0,19.516,11075,331923.41,30.87,95,#N/A
66187,1/10/2017 16:14,0.781,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.623,_mol/L,25.473,¡C,1014,hPa,Humid,37,0,0,19.498,11072,331901.51,30.87,95,#N/A
66192,1/10/2017 16:15,0.798,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.713,_mol/L,25.466,¡C,1014,hPa,Humid,37,0,0,19.498,11072,331901.21,30.87,95,#N/A
66196,1/10/2017 16:15,0.815,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.378,_mol/L,25.459,¡C,1014,hPa,Humid,37,0,0,19.529,11069,331892.3,30.87,95,#N/A
66201,1/10/2017 16:15,0.832,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.554,_mol/L,25.466,¡C,1014,hPa,Humid,37,0,0,19.51,11067,331905.96,30.87,95,#N/A
66205,1/10/2017 16:15,0.849,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.14,_mol/L,25.469,¡C,1014,hPa,Humid,37,0,0,19.464,11068,331884.5,30.87,95,#N/A
66209,1/10/2017 16:15,0.865,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.746,_mol/L,25.448,¡C,1014,hPa,Humid,37,0,0,19.512,11066,331899.47,30.87,95,#N/A
66211,1/10/2017 16:15,0.881,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.672,_mol/L,25.477,¡C,1014,hPa,Humid,37,0,0,19.491,11066,331899.14,30.87,95,#N/A
66217,1/10/2017 16:15,0.898,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.366,_mol/L,25.482,¡C,1014,hPa,Humid,37,0,0,19.508,11068,331902.87,30.87,95,#N/A
66220,1/10/2017 16:15,0.915,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.648,_mol/L,25.463,¡C,1014,hPa,Humid,37,0,0,19.505,11068,331894.37,30.87,95,#N/A
66226,1/10/2017 16:15,0.932,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.828,_mol/L,25.455,¡C,1014,hPa,Humid,37,0,0,19.5,11062,331891.88,30.87,95,#N/A
66229,1/10/2017 16:15,0.949,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.555,_mol/L,25.45,¡C,1014,hPa,Humid,37,0,0,19.524,11056,331875.6,30.87,95,#N/A
66233,1/10/2017 16:15,0.965,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.857,_mol/L,25.469,¡C,1014,hPa,Humid,37,0,0,19.485,11056,331892.73,30.87,95,#N/A
66235,1/10/2017 16:15,0.981,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.212,_mol/L,25.46,¡C,1014,hPa,Humid,37,0,0,19.467,11059,331895.18,30.87,95,#N/A
66240,1/10/2017 16:15,0.998,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,151.023,_mol/L,25.457,¡C,1014,hPa,Humid,37,0,0,19.484,11056,331883.02,30.87,95,#N/A
66243,1/10/2017 16:15,1.015,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.502,_mol/L,25.468,¡C,1014,hPa,Humid,37,0,0,19.511,11059,331880.64,30.87,95,#N/A
66250,1/10/2017 16:15,1.032,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.416,_mol/L,25.462,¡C,1014,hPa,Humid,37,0,0,19.523,11055,331874.26,30.87,95,#N/A
66254,1/10/2017 16:15,1.049,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.275,_mol/L,25.487,¡C,1014,hPa,Humid,37,0,0,19.51,11053,331863.46,30.87,95,#N/A
66257,1/10/2017 16:15,1.065,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.73,_mol/L,25.482,¡C,1014,hPa,Humid,37,0,0,19.482,11055,331856.65,30.87,95,#N/A
66259,1/10/2017 16:15,1.082,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.368,_mol/L,25.474,¡C,1014,hPa,Humid,37,0,0,19.516,11052,331861.66,30.87,95,#N/A
66263,1/10/2017 16:15,1.098,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.476,_mol/L,25.475,¡C,1014,hPa,Humid,37,0,0,19.507,11049,331849.42,30.87,95,#N/A
66270,1/10/2017 16:15,1.115,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.853,_mol/L,25.47,¡C,1014,hPa,Humid,37,0,0,19.484,11050,331854.99,30.87,95,#N/A
66274,1/10/2017 16:15,1.132,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.364,_mol/L,25.466,¡C,1014,hPa,Humid,37,0,0,19.523,11044,331853.7,30.87,95,#N/A
66277,1/10/2017 16:15,1.148,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.058,_mol/L,25.487,¡C,1014,hPa,Humid,37,0,0,19.526,11045,331853.75,30.87,95,#N/A
66280,1/10/2017 16:15,1.165,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.232,_mol/L,25.486,¡C,1014,hPa,Humid,37,0,0,19.514,11048,331852.03,30.87,95,#N/A
66284,1/10/2017 16:15,1.182,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.426,_mol/L,25.474,¡C,1014,hPa,Humid,37,0,0,19.511,11039,331849.99,30.87,95,#N/A
66290,1/10/2017 16:15,1.199,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.781,_mol/L,25.472,¡C,1014,hPa,Humid,37,0,0,19.487,11046,331854.03,30.87,95,#N/A
66294,1/10/2017 16:15,1.215,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.132,_mol/L,25.482,¡C,1014,hPa,Humid,37,0,0,19.525,11040,331842.23,30.87,95,#N/A
66298,1/10/2017 16:15,1.232,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.533,_mol/L,25.478,¡C,1014,hPa,Humid,37,0,0,19.5,11038,331843.17,30.87,95,#N/A
66300,1/10/2017 16:15,1.248,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.306,_mol/L,25.47,¡C,1014,hPa,Humid,37,0,0,19.524,11033,331834.2,30.87,95,#N/A
66305,1/10/2017 16:15,1.265,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.395,_mol/L,25.467,¡C,1014,hPa,Humid,37,0,0,19.52,11034,331835.23,30.87,95,#N/A
66308,1/10/2017 16:15,1.282,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.353,_mol/L,25.479,¡C,1014,hPa,Humid,37,0,0,19.512,11037,331841.57,30.87,95,#N/A
66314,1/10/2017 16:15,1.299,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.577,_mol/L,25.477,¡C,1014,hPa,Humid,37,0,0,19.498,11038,331838.42,30.87,95,#N/A
66318,1/10/2017 16:15,1.315,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.466,_mol/L,25.456,¡C,1014,hPa,Humid,37,0,0,19.525,11036,331840.99,30.87,95,#N/A
66322,1/10/2017 16:15,1.331,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.524,_mol/L,25.462,¡C,1014,hPa,Humid,37,0,0,19.515,11032,331833.84,30.87,95,#N/A
66325,1/10/2017 16:15,1.348,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.483,_mol/L,25.483,¡C,1014,hPa,Humid,37,0,0,19.499,11036,331835.57,30.87,95,#N/A
66327,1/10/2017 16:15,1.365,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.742,_mol/L,25.486,¡C,1014,hPa,Humid,37,0,0,19.477,11041,331842.7,30.87,95,#N/A
66333,1/10/2017 16:15,1.382,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.257,_mol/L,25.492,¡C,1014,hPa,Humid,37,0,0,19.507,11032,331844.84,30.87,95,#N/A
66337,1/10/2017 16:15,1.399,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.774,_mol/L,25.476,¡C,1014,hPa,Humid,37,0,0,19.484,10957,331827.57,30.87,95,#N/A
66341,1/10/2017 16:15,1.415,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.057,_mol/L,25.488,¡C,1014,hPa,Humid,37,0,0,19.525,10957,331846.8,30.87,95,#N/A
66344,1/10/2017 16:15,1.431,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.522,_mol/L,25.482,¡C,1014,hPa,Humid,37,0,0,19.497,10953,331826.36,30.87,95,#N/A
66347,1/10/2017 16:15,1.448,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.287,_mol/L,25.485,¡C,1014,hPa,Humid,37,0,0,19.511,10953,331811.47,30.87,95,#N/A
66354,1/10/2017 16:15,1.465,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.44,_mol/L,25.485,¡C,1014,hPa,Humid,37,0,0,19.5,10952,331810.97,30.87,95,#N/A
66356,1/10/2017 16:15,1.482,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.92,_mol/L,25.47,¡C,1014,hPa,Humid,37,0,0,19.479,10953,331816.71,30.87,95,#N/A
66360,1/10/2017 16:15,1.499,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.683,_mol/L,25.491,¡C,1014,hPa,Humid,37,0,0,19.477,10958,331817.8,30.87,95,#N/A
66366,1/10/2017 16:15,1.515,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.563,_mol/L,25.484,¡C,1014,hPa,Humid,37,0,0,19.492,10945,331817.12,30.87,95,#N/A
66368,1/10/2017 16:15,1.531,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.206,_mol/L,25.492,¡C,1014,hPa,Humid,37,0,0,19.511,10950,331800.33,30.87,95,#N/A
66372,1/10/2017 16:15,1.548,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.636,_mol/L,25.479,¡C,1014,hPa,Humid,37,0,0,19.491,10946,331804.95,30.87,95,#N/A
66376,1/10/2017 16:15,1.565,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.65,_mol/L,25.478,¡C,1014,hPa,Humid,37,0,0,19.491,10957,331799.01,30.87,95,#N/A
66380,1/10/2017 16:15,1.582,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.725,_mol/L,25.474,¡C,1014,hPa,Humid,37,0,0,19.49,10951,331811.06,30.87,95,#N/A
66384,1/10/2017 16:15,1.599,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.887,_mol/L,25.487,¡C,1014,hPa,Humid,37,0,0,19.466,10945,331797.89,30.87,95,#N/A
66387,1/10/2017 16:15,1.615,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.467,_mol/L,25.484,¡C,1014,hPa,Humid,37,0,0,19.499,10946,331791.19,30.87,95,#N/A
66392,1/10/2017 16:15,1.631,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.662,_mol/L,25.48,¡C,1014,hPa,Humid,37,0,0,19.489,10943,331796,30.87,95,#N/A
66395,1/10/2017 16:15,1.648,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.442,_mol/L,25.469,¡C,1014,hPa,Humid,37,0,0,19.515,10945,331799.85,30.87,95,#N/A
66399,1/10/2017 16:15,1.665,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.661,_mol/L,25.48,¡C,1014,hPa,Humid,37,0,0,19.489,10942,331799.94,30.87,95,#N/A
66405,1/10/2017 16:15,1.682,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.258,_mol/L,25.497,¡C,1014,hPa,Humid,37,0,0,19.502,10942,331794.13,30.87,95,#N/A
66408,1/10/2017 16:15,1.699,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.417,_mol/L,25.495,¡C,1014,hPa,Humid,37,0,0,19.492,10941,331799.65,30.87,95,#N/A
66413,1/10/2017 16:15,1.715,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.45,_mol/L,25.5,¡C,1014,hPa,Humid,37,0,0,19.485,10948,331792.56,30.87,95,#N/A
66416,1/10/2017 16:15,1.732,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.247,_mol/L,25.502,¡C,1014,hPa,Humid,37,0,0,19.498,10951,331789.87,30.87,95,#N/A
66420,1/10/2017 16:15,1.748,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.57,_mol/L,25.478,¡C,1014,hPa,Humid,37,0,0,19.497,10945,331795.84,30.87,95,#N/A
66425,1/10/2017 16:15,1.765,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.41,_mol/L,25.491,¡C,1014,hPa,Humid,37,0,0,19.497,10939,331798.34,30.87,95,#N/A
66429,1/10/2017 16:15,1.782,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,149.911,_mol/L,25.501,¡C,1014,hPa,Humid,37,0,0,19.524,10937,331787.87,30.87,95,#N/A
66434,1/10/2017 16:16,1.799,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.33,_mol/L,25.501,¡C,1014,hPa,Humid,37,0,0,19.493,10943,331784.61,30.87,95,#N/A
66436,1/10/2017 16:16,1.815,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.52,_mol/L,25.492,¡C,1014,hPa,Humid,37,0,0,19.488,10938,331780.38,30.87,95,#N/A
66440,1/10/2017 16:16,1.832,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.394,_mol/L,25.483,¡C,1014,hPa,Humid,37,0,0,19.505,10934,331781.1,30.87,95,#N/A
66446,1/10/2017 16:16,1.849,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.016,_mol/L,25.494,¡C,1014,hPa,Humid,37,0,0,19.523,10937,331781.82,30.87,95,#N/A
66450,1/10/2017 16:16,1.865,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.587,_mol/L,25.501,¡C,1014,hPa,Humid,37,0,0,19.474,10934,331774.16,30.87,95,#N/A
66451,1/10/2017 16:16,1.881,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.163,_mol/L,25.509,¡C,1014,hPa,Humid,37,0,0,19.498,10934,331760.26,30.87,95,#N/A
66455,1/10/2017 16:16,1.898,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.214,_mol/L,25.477,¡C,1014,hPa,Humid,37,0,0,19.524,10936,331757.97,30.87,95,#N/A
66460,1/10/2017 16:16,1.915,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.51,_mol/L,25.481,¡C,1014,hPa,Humid,37,0,0,19.499,10932,331767.5,30.87,95,#N/A
66465,1/10/2017 16:16,1.932,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.41,_mol/L,25.482,¡C,1014,hPa,Humid,37,0,0,19.505,10935,331763.67,30.87,95,#N/A
66469,1/10/2017 16:16,1.949,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.05,_mol/L,25.491,¡C,1014,hPa,Humid,37,0,0,19.523,10930,331763.31,30.87,95,#N/A
66474,1/10/2017 16:16,1.965,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.626,_mol/L,25.497,¡C,1014,hPa,Humid,37,0,0,19.475,10933,331754.05,30.87,95,#N/A
66475,1/10/2017 16:16,1.981,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.201,_mol/L,25.487,¡C,1014,hPa,Humid,37,0,0,19.516,10933,331751.19,30.87,95,#N/A
66482,1/10/2017 16:16,1.998,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.376,_mol/L,25.492,¡C,1014,hPa,Humid,37,0,0,19.498,10935,331748.3,30.87,95,#N/A
66488,1/10/2017 16:16,2.015,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.153,_mol/L,25.501,¡C,1014,hPa,Humid,37,0,0,19.506,10929,331751.46,30.87,95,#N/A
66490,1/10/2017 16:16,2.031,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,149.785,_mol/L,25.518,¡C,1014,hPa,Humid,37,0,0,19.517,10934,331743.12,30.87,95,#N/A
66495,1/10/2017 16:16,2.048,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.315,_mol/L,25.498,¡C,1014,hPa,Humid,37,0,0,19.497,10928,331751.64,30.87,95,#N/A
66500,1/10/2017 16:16,2.065,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.389,_mol/L,25.494,¡C,1014,hPa,Humid,37,0,0,19.495,10930,331755.21,30.87,95,#N/A
66506,1/10/2017 16:16,2.082,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.79,_mol/L,25.489,¡C,1014,hPa,Humid,37,0,0,19.471,10923,331751.92,30.87,95,#N/A
66513,1/10/2017 16:16,2.099,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.607,_mol/L,25.488,¡C,1014,hPa,Humid,37,0,0,19.485,10924,331751.39,30.87,95,#N/A
66515,1/10/2017 16:16,2.115,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.32,_mol/L,25.508,¡C,1014,hPa,Humid,37,0,0,19.487,10923,331742.3,30.87,95,#N/A
66521,1/10/2017 16:16,2.131,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.455,_mol/L,25.499,¡C,1014,hPa,Humid,37,0,0,19.486,10920,331738.11,30.87,95,#N/A
66525,1/10/2017 16:16,2.148,JB1_Spot (PSt7-10),30/9/17 12:27:08,default,150.359,_mol/L,25.494,¡C,1014,hPa,Humid,37,0,0,19.498,10921,331760.41,30.87,95,#N/A
